seas_id,season,player_id,player,birth_year,pos,age,experience,lg,tm,g,mp,per,ts_percent,x3p_ar,f_tr,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,ows,dws,ws,ws_48,obpm,dbpm,bpm,vorp,Rk,Tm,2023-24,2024-25,2025-26,2026-27,2027-28,2028-29,Guaranteed
31432,2024,4946,Jalen Green,,SG,21.0,3,NBA,HOU,82,2601.0,14.7,0.541,0.454,0.264,1.7,15.9,8.7,17.3,1.2,1.0,11.4,27.4,0.2,2.9,3.1,0.056,0.4,-0.9,-0.5,1.0,160,HOU,"$9,891,480","$12,483,048",,,,,"$22,374,528"
31433,2024,5153,Jalen Hood-Schifino,,SG,20.0,1,NBA,LAL,21,109.0,-1.5,0.316,0.333,0.444,2.1,10.7,6.6,9.1,1.3,1.6,14.3,24.9,-0.6,0.1,-0.5,-0.222,-12.4,-3.7,-16.1,-0.4,286,LAL,"$3,695,040","$3,879,840","$4,064,640","$6,243,288",,,"$7,574,880"
31434,2024,4947,Jalen Johnson,,SF,22.0,3,NBA,ATL,56,1889.0,16.3,0.584,0.285,0.209,4.1,24.8,14.1,15.4,1.7,2.2,11.6,19.1,2.1,1.7,3.8,0.098,0.4,0.8,1.2,1.5,311,ATL,"$2,925,360","$4,510,905",,,,,"$7,436,265"
31435,2024,4725,Jalen McDaniels,,SF,26.0,5,NBA,TOR,50,538.0,5.0,0.412,0.376,0.196,3.6,12.7,8.1,9.1,1.7,1.0,12.8,18.7,-1.1,0.3,-0.8,-0.074,-7.2,-1.8,-9.0,-1.0,258,TOR,"$4,516,000","$4,741,800",,,,,"$9,257,800"
31436,2024,5154,Jalen Pickett,,SG,24.0,1,NBA,DEN,27,122.0,9.7,0.571,0.714,0.114,0.9,11.5,6.4,21.7,1.6,0.0,19.7,16.4,0.0,0.1,0.2,0.065,-2.7,-0.5,-3.3,0.0,454,DEN,"$1,708,143","$1,891,857","$2,221,677","$2,406,205",,,"$5,821,677"
31438,2024,4845,Jalen Smith,,C,23.0,4,NBA,IND,61,1047.0,20.7,0.682,0.365,0.263,12.1,24.3,18.2,8.0,0.8,2.9,9.1,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2,240,IND,"$5,043,773","$5,417,386",,,,,"$5,043,773"
31439,2024,4948,Jalen Suggs,,SG,22.0,3,NBA,ORL,75,2025.0,14.1,0.602,0.539,0.218,2.8,10.6,6.6,15.0,2.6,2.2,14.4,19.7,1.5,3.2,4.7,0.112,-0.6,1.6,1.0,1.5,198,ORL,"$7,252,080","$9,188,385",,,,,"$16,440,465"
31440,2024,5056,Jalen Williams,,PF,22.0,2,NBA,OKC,71,2223.0,19.1,0.621,0.243,0.223,1.9,11.8,7.1,21.3,1.7,1.9,10.1,23.7,4.5,2.7,7.3,0.157,2.0,0.3,2.3,2.4,255,OKC,"$4,558,680","$4,775,760","$6,580,997",,,,"$9,334,440"
31443,2024,4413,Jamal Murray,,PG,26.0,7,NBA,DEN,59,1861.0,20.7,0.586,0.346,0.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,33,DEN,"$33,833,400","$36,016,200",,,,,"$69,849,600"
31447,2024,4949,James Bouknight,,SG,23.0,3,NBA,CHO,14,81.0,15.9,0.597,0.732,0.049,1.3,11.4,6.2,12.2,0.6,1.2,4.6,23.9,0.1,0.0,0.1,0.062,4.4,-2.2,2.2,0.1,254,CHO,"$4,570,080",,,,,,"$4,570,080"
31448,2024,3880,James Harden,,PG,34.0,15,NBA,LAC,72,2470.0,18.6,0.612,0.594,0.418,1.6,14.8,8.4,33.6,1.5,2.1,16.0,20.6,5.9,2.5,8.4,0.163,3.8,0.3,4.1,3.8,28,LAC,"$35,640,000",,,,,,"$35,640,000"
31449,2024,3881,James Johnson,,PF,36.0,15,NBA,IND,9,47.0,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,356,IND,"$777,703",,,,,,"$3,386,299"
31449,2024,3881,James Johnson,,PF,36.0,15,NBA,IND,9,47.0,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,470,IND,"$777,703",,,,,,"$3,386,299"
31449,2024,3881,James Johnson,,PF,36.0,15,NBA,IND,9,47.0,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,486,IND,"$777,703",,,,,,"$3,386,299"
31449,2024,3881,James Johnson,,PF,36.0,15,NBA,IND,9,47.0,5.0,0.368,0.2,0.2,2.4,7.2,4.8,18.6,5.0,1.7,31.5,14.2,-0.1,0.1,0.0,-0.05,-8.0,2.2,-5.8,0.0,487,IND,"$777,703",,,,,,"$3,386,299"
31450,2024,4846,James Wiseman,,C,22.0,3,NBA,DET,63,1091.0,14.8,0.637,0.007,0.334,11.0,23.5,17.2,7.3,0.5,3.1,15.9,16.3,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4,128,DET,"$12,119,440",,,,,,"$12,119,440"
31451,2024,5157,Jarace Walker,,PF,20.0,1,NBA,IND,33,340.0,11.8,0.527,0.5,0.082,4.0,17.0,10.5,13.9,2.1,2.6,13.0,16.1,0.1,0.3,0.4,0.058,-0.5,0.7,0.2,0.2,222,IND,"$6,059,520","$6,362,520","$6,665,520","$8,478,542",,,"$12,422,040"
31454,2024,4632,Jaren Jackson Jr.,,C,24.0,6,NBA,MEM,66,2124.0,17.4,0.552,0.315,0.359,4.2,15.0,9.4,13.1,1.8,4.7,10.6,30.4,0.2,2.8,3.0,0.067,0.0,0.4,0.4,1.3,51,MEM,"$27,102,202","$25,257,798","$23,413,395",,,,"$75,773,395"
31455,2024,4634,Jarred Vanderbilt,,PF,24.0,6,NBA,LAL,29,581.0,11.6,0.578,0.237,0.316,8.3,17.7,13.2,7.7,2.9,0.7,17.7,11.7,0.3,0.8,1.1,0.089,-2.9,1.3,-1.6,0.0,252,LAL,"$4,698,000","$10,714,286","$11,571,429","$12,428,571","$13,285,714",,"$39,412,286"
31456,2024,4515,Jarrett Allen,,C,25.0,7,NBA,CLE,77,2442.0,21.8,0.664,0.007,0.383,11.3,25.8,18.7,13.2,1.1,3.0,11.2,19.4,6.8,3.9,10.7,0.21,2.1,0.9,3.0,3.1,76,CLE,"$20,000,000","$20,000,000","$20,000,000",,,,"$60,000,000"
31461,2024,4730,Jaxson Hayes,,C,23.0,5,NBA,LAL,70,877.0,14.0,0.718,0.046,0.469,9.2,17.1,13.4,5.0,1.8,2.9,16.9,12.5,1.4,1.1,2.5,0.135,-2.8,0.9,-1.9,0.0,363,LAL,"$2,165,000","$2,463,946",,,,,"$2,165,000"
31463,2024,4415,Jaylen Brown,,SF,27.0,8,NBA,BOS,70,2343.0,18.6,0.58,0.326,0.239,4.0,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,41,BOS,"$31,830,357","$49,700,000","$53,676,000","$57,652,000","$61,628,000","$65,604,000","$320,090,357"
31464,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,TOT,13,214.0,9.2,0.494,0.372,0.115,3.0,9.6,6.2,13.6,0.9,0.8,7.9,17.8,0.0,0.1,0.1,0.016,-4.1,-1.4,-5.4,-0.2,492,MEM,,,,,,,"$232,150"
31464,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,TOT,13,214.0,9.2,0.494,0.372,0.115,3.0,9.6,6.2,13.6,0.9,0.8,7.9,17.8,0.0,0.1,0.1,0.016,-4.1,-1.4,-5.4,-0.2,493,MEM,,,,,,,"$232,150"
31465,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,MEM,9,156.0,6.7,0.453,0.418,0.055,2.0,8.0,4.9,15.7,0.9,0.0,8.2,16.9,-0.1,0.1,0.0,-0.007,-5.9,-1.6,-7.4,-0.2,492,MEM,,,,,,,"$232,150"
31465,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,MEM,9,156.0,6.7,0.453,0.418,0.055,2.0,8.0,4.9,15.7,0.9,0.0,8.2,16.9,-0.1,0.1,0.0,-0.007,-5.9,-1.6,-7.4,-0.2,493,MEM,,,,,,,"$232,150"
31466,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,DET,4,58.0,15.9,0.585,0.261,0.261,5.7,13.7,9.6,8.1,0.8,2.9,7.2,20.3,0.1,0.0,0.1,0.078,0.7,-0.8,-0.1,0.0,492,MEM,,,,,,,"$232,150"
31466,2024,4732,Jaylen Nowell,,SG,24.0,5,NBA,DET,4,58.0,15.9,0.585,0.261,0.261,5.7,13.7,9.6,8.1,0.8,2.9,7.2,20.3,0.1,0.0,0.1,0.078,0.7,-0.8,-0.1,0.0,493,MEM,,,,,,,"$232,150"
31467,2024,5061,Jaylin Williams,,C,21.0,2,NBA,OKC,69,897.0,12.7,0.561,0.632,0.18,4.7,23.7,14.5,15.0,1.5,2.8,12.1,13.5,1.0,1.5,2.4,0.13,-0.8,1.9,1.1,0.7,412,OKC,"$2,000,000","$2,019,699","$2,187,451",,,,"$2,000,000"
31468,2024,4518,Jayson Tatum,,PF,25.0,7,NBA,BOS,74,2645.0,22.3,0.604,0.427,0.349,2.9,20.9,12.3,21.0,1.4,1.4,10.3,30.2,6.4,4.1,10.4,0.189,4.5,0.6,5.1,4.7,39,BOS,"$32,600,060","$34,848,340","$37,096,620",,,,"$67,448,400"
31471,2024,3761,Jeff Green,,PF,37.0,16,NBA,HOU,78,1307.0,11.3,0.59,0.437,0.407,3.7,10.9,7.3,7.3,0.6,2.2,9.6,15.5,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0.0,165,HOU,"$9,600,000","$9,600,000",,,,,"$19,200,000"
31472,2024,4257,Jerami Grant,,PF,29.0,10,NBA,POR,54,1830.0,15.4,0.573,0.325,0.367,2.1,10.0,5.8,13.8,1.2,1.7,10.5,25.7,1.7,1.0,2.7,0.071,1.0,-1.1,-0.1,0.9,49,POR,"$27,586,207","$29,793,104","$32,000,001","$34,206,898","$36,413,790",,"$123,586,210"
31473,2024,4959,Jeremiah Robinson-Earl,,PF,23.0,3,NBA,NOP,39,334.0,11.8,0.564,0.411,0.168,7.8,17.5,12.7,8.4,1.5,1.2,13.6,15.4,0.2,0.4,0.6,0.086,-1.9,-0.3,-2.2,0.0,428,HOU,,,,,,,"$1,900,000"
31474,2024,5064,Jeremy Sochan,,PF,20.0,2,NBA,SAS,74,2193.0,11.4,0.513,0.293,0.186,6.7,16.9,11.7,16.0,1.3,1.5,14.3,18.8,-0.5,1.9,1.4,0.03,-2.8,-0.6,-3.4,-0.8,234,SAS,"$5,316,960","$5,570,040","$7,096,231",,,,"$10,887,000"
31475,2024,4960,Jericho Sims,,C,25.0,3,NBA,NYK,45,585.0,10.9,0.702,0.0,0.436,10.7,17.5,14.1,5.4,0.7,3.0,19.6,6.0,0.9,0.7,1.5,0.127,-2.4,0.7,-1.8,0.0,425,NYK,"$1,927,896","$2,092,344",,,,,"$600,000"
31478,2024,5160,Jett Howard,,SF,20.0,1,NBA,ORL,18,67.0,8.6,0.457,0.833,0.133,1.7,10.6,6.1,13.0,1.5,2.8,8.6,22.7,-0.1,0.1,0.0,0.005,-1.4,-0.3,-1.8,0.0,241,ORL,"$5,026,800","$5,278,320","$5,529,720","$7,337,939",,,"$10,305,120"
31479,2024,4638,Jevon Carter,,PG,28.0,6,NBA,CHI,72,1004.0,8.5,0.485,0.641,0.019,1.2,5.6,3.3,12.9,1.8,1.6,8.9,17.7,-0.5,0.7,0.2,0.009,-3.3,-0.7,-4.0,-0.5,220,CHI,"$6,190,476","$6,500,000","$6,809,524",,,,"$12,690,476"
31480,2024,4023,Jimmy Butler,,PF,34.0,13,NBA,MIA,60,2042.0,22.0,0.626,0.183,0.579,5.8,11.9,8.8,23.1,1.9,0.8,9.3,24.0,6.4,2.7,9.1,0.214,3.9,0.7,4.6,3.4,11,MIA,"$45,183,960","$48,798,677","$52,413,394",,,,"$93,982,637"
31481,2024,4961,Jock Landale,,C,28.0,3,NBA,HOU,56,763.0,15.6,0.584,0.194,0.316,12.2,11.9,12.1,11.8,1.3,4.0,11.7,14.8,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,184,HOU,"$8,000,000","$8,000,000","$8,000,000","$8,000,000",,,"$24,000,000"
31482,2024,4260,Joe Harris,,SG,32.0,10,NBA,DET,16,170.0,4.6,0.489,0.769,0.051,1.9,6.7,4.3,7.7,0.8,1.0,9.1,11.0,0.0,0.0,0.0,0.001,-4.7,-1.1,-5.9,-0.2,78,DET,"$19,928,571",,,,,,"$19,928,571"
31483,2024,4261,Joe Ingles,,SF,36.0,10,NBA,ORL,68,1169.0,10.6,0.612,0.709,0.15,1.8,12.6,7.1,23.0,1.8,0.4,21.7,11.6,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5,145,ORL,"$11,000,000","$11,000,000",,,,,"$11,000,000"
31484,2024,4417,Joel Embiid,,C,29.0,8,NBA,PHI,39,1309.0,34.1,0.644,0.163,0.531,7.9,28.8,18.1,32.4,1.7,4.6,12.5,39.6,5.2,2.3,7.5,0.275,8.5,3.1,11.6,4.5,4,PHI,"$47,607,350","$51,415,938","$55,224,526","$59,033,114",,,"$154,247,814"
31485,2024,4519,John Collins,,PF,26.0,7,NBA,UTA,68,1901.0,17.5,0.621,0.311,0.248,9.2,24.0,16.7,6.1,1.0,2.9,10.6,20.4,3.1,1.3,4.4,0.11,0.5,-1.4,-0.9,0.5,56,UTA,"$25,340,000","$26,580,000","$26,580,000",,,,"$78,500,000"
31486,2024,4734,John Konchar,,SF,27.0,5,NBA,MEM,55,1173.0,11.4,0.537,0.577,0.12,6.5,18.0,12.0,13.0,2.1,4.1,17.4,9.7,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5,344,MEM,"$2,400,000","$6,165,000","$6,165,000","$6,165,000",,,"$20,895,000"
31487,2024,5066,Johnny Davis,2002.0,SG,21.0,2,NBA,WAS,50,613.0,6.2,0.462,0.26,0.156,3.1,9.6,6.3,6.6,1.4,1.3,7.3,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,239,WAS,"$5,050,800","$5,291,160","$6,746,229",,,,"$10,341,960"
31489,2024,4100,Jonas Valančiūnas,,C,31.0,12,NBA,NOP,82,1925.0,19.8,0.619,0.167,0.285,10.9,30.6,20.9,13.3,0.8,3.5,12.1,20.8,3.9,3.1,7.1,0.177,0.7,0.5,1.2,1.6,106,NOP,"$15,435,000",,,,,,"$15,435,000"
31490,2024,4522,Jonathan Isaac,,PF,26.0,5,NBA,ORL,58,914.0,19.2,0.61,0.392,0.287,9.3,24.2,16.7,4.8,2.3,7.1,7.7,16.7,1.5,2.1,3.6,0.188,1.4,2.4,3.8,1.4,92,ORL,"$17,400,000","$17,400,000",,,,,"$7,400,000"
31491,2024,4965,Jonathan Kuminga,,PF,21.0,3,NBA,GSW,74,1949.0,17.0,0.598,0.191,0.347,5.2,14.4,9.8,12.5,1.4,1.7,10.9,24.1,2.7,1.9,4.6,0.113,0.0,-0.4,-0.4,0.8,223,GSW,"$6,012,840","$7,636,307",,,,,"$13,649,147"
31493,2024,4265,Jordan Clarkson,,SG,31.0,10,NBA,UTA,55,1682.0,12.7,0.521,0.379,0.246,3.2,9.0,6.2,24.6,1.0,0.3,13.9,26.1,0.1,0.1,0.2,0.006,-1.3,-3.2,-4.5,-1.1,62,UTA,"$23,487,629","$14,092,577","$14,285,714",,,,"$51,865,920"
31495,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,TOT,57,1055.0,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,422,BRK,"$1,927,896","$325,590",,,,,"$2,253,486"
31495,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,TOT,57,1055.0,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3,496,MEM,"$1,927,896","$325,590",,,,,"$116,075"
31496,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,PHO,40,558.0,12.5,0.481,0.415,0.15,8.5,14.8,11.8,18.7,2.0,1.4,12.4,18.2,0.2,0.6,0.8,0.072,-1.3,0.4,-0.9,0.2,422,BRK,"$1,927,896","$325,590",,,,,"$2,253,486"
31496,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,PHO,40,558.0,12.5,0.481,0.415,0.15,8.5,14.8,11.8,18.7,2.0,1.4,12.4,18.2,0.2,0.6,0.8,0.072,-1.3,0.4,-0.9,0.2,496,MEM,"$1,927,896","$325,590",,,,,"$116,075"
31497,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,MEM,17,497.0,12.7,0.42,0.323,0.159,10.2,20.2,15.0,23.4,2.5,1.7,11.8,19.8,-0.3,0.7,0.4,0.035,-1.8,0.6,-1.2,0.1,422,BRK,"$1,927,896","$325,590",,,,,"$2,253,486"
31497,2024,4966,Jordan Goodwin,,PG,25.0,3,NBA,MEM,17,497.0,12.7,0.42,0.323,0.159,10.2,20.2,15.0,23.4,2.5,1.7,11.8,19.8,-0.3,0.7,0.4,0.035,-1.8,0.6,-1.2,0.1,496,MEM,"$1,927,896","$325,590",,,,,"$116,075"
31498,2024,5162,Jordan Hawkins,,SG,21.0,1,NBA,NOP,67,1160.0,10.2,0.533,0.654,0.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3,265,NOP,"$4,310,160","$4,525,680","$4,741,320","$7,021,895",,,"$8,835,840"
31499,2024,4736,Jordan McLaughlin,,PG,27.0,5,NBA,MIN,56,626.0,15.5,0.638,0.614,0.124,3.4,9.4,6.5,23.7,2.8,1.0,11.1,12.1,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1.0,353,MIN,"$2,320,000",,,,,,"$2,320,000"
31501,2024,4849,Jordan Nwora,,SF,25.0,4,NBA,TOT,52,712.0,13.7,0.565,0.438,0.177,4.3,19.1,11.6,12.3,1.8,1.6,14.1,22.4,-0.1,0.6,0.5,0.034,-1.1,-1.5,-2.5,-0.1,306,TOR,"$3,000,000",,,,,,"$3,000,000"
31502,2024,4849,Jordan Nwora,,SF,25.0,4,NBA,IND,18,183.0,12.2,0.541,0.439,0.134,4.9,15.5,10.2,12.7,1.5,0.4,12.1,22.6,0.0,0.1,0.1,0.03,-1.8,-2.2,-4.0,-0.1,306,TOR,"$3,000,000",,,,,,"$3,000,000"
31503,2024,4849,Jordan Nwora,,SF,25.0,4,NBA,TOR,34,529.0,14.2,0.573,0.438,0.194,4.1,20.4,12.1,12.2,1.8,2.0,14.8,22.3,-0.1,0.5,0.4,0.035,-0.8,-1.2,-2.0,0.0,306,TOR,"$3,000,000",,,,,,"$3,000,000"
31504,2024,4737,Jordan Poole,,SG,24.0,5,NBA,WAS,78,2346.0,12.1,0.529,0.476,0.185,1.4,8.4,4.8,21.4,1.7,0.9,12.8,26.4,-1.5,0.8,-0.6,-0.013,-2.0,-1.9,-3.9,-1.2,50,WAS,"$27,455,357","$29,651,786","$31,848,215","$34,044,642",,,"$123,000,000"
31505,2024,5164,Jordan Walsh,,SF,19.0,1,NBA,BOS,9,83.0,8.4,0.472,0.6,0.133,6.8,18.7,13.0,7.2,3.0,1.1,15.9,9.9,0.0,0.2,0.2,0.089,-5.6,1.8,-3.8,0.0,460,BOS,"$1,119,563","$1,891,857","$2,221,677","$2,406,205",,,"$3,211,420"
31506,2024,4968,Jose Alvarado,,PG,25.0,3,NBA,NOP,56,1028.0,12.5,0.54,0.6,0.151,2.7,11.0,6.9,15.3,2.8,1.4,9.8,17.3,0.6,1.5,2.1,0.097,-1.5,1.5,-0.1,0.5,435,NOP,"$1,836,096","$1,988,598",,,,,
31507,2024,4970,Josh Giddey,,SG,21.0,3,NBA,OKC,80,2011.0,16.6,0.547,0.287,0.146,6.4,21.5,14.2,26.6,1.2,2.0,15.7,23.1,1.4,2.9,4.3,0.102,1.0,0.4,1.5,1.8,210,OKC,"$6,587,040","$8,352,367",,,,,"$14,939,407"
31508,2024,4850,Josh Green,,SG,23.0,4,NBA,DAL,57,1505.0,9.9,0.588,0.5,0.152,2.9,10.4,6.7,11.1,1.5,0.5,13.1,13.1,1.0,1.2,2.2,0.071,-2.4,-0.3,-2.7,-0.3,251,DAL,"$4,765,339","$12,654,321","$13,666,667","$14,679,012",,,"$45,765,339"
31509,2024,4525,Josh Hart,,SF,28.0,7,NBA,NYK,81,2707.0,11.8,0.522,0.38,0.169,5.3,22.8,14.0,16.3,1.4,0.8,13.9,13.5,2.0,3.6,5.7,0.1,-1.3,1.4,0.0,1.4,118,NYK,"$12,960,000","$18,144,000","$19,472,240","$20,923,760","$22,375,280",,"$71,500,000"
31510,2024,5069,Josh Minott,,SF,21.0,2,NBA,MIN,32,91.0,20.4,0.593,0.278,0.389,5.2,15.5,10.6,13.2,2.7,4.9,4.5,21.4,0.2,0.2,0.4,0.222,1.8,3.3,5.1,0.2,450,MIN,"$1,719,864","$2,019,699","$2,187,451",,,,"$1,719,864"
31511,2024,4644,Josh Okogie,,SG,25.0,6,NBA,PHO,60,960.0,12.0,0.552,0.456,0.495,9.2,9.0,9.1,8.4,2.4,2.2,12.5,13.0,1.0,1.1,2.1,0.104,-1.3,0.8,-0.5,0.4,316,PHO,"$2,815,937","$2,956,734",,,,,"$2,815,937"
31512,2024,4336,Josh Richardson,,SG,30.0,9,NBA,MIA,43,1103.0,11.4,0.573,0.548,0.156,1.8,10.7,6.2,13.9,1.1,1.2,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2,312,MIA,"$2,891,467","$3,051,153",,,,,"$2,891,467"
31513,2024,4971,Joshua Primo,,SG,21.0,3,NBA,LAC,2,10.0,-12.8,0.333,0.333,0.0,11.7,0.0,5.6,0.0,0.0,9.0,57.1,30.7,-0.1,0.0,-0.1,-0.585,-16.8,-8.2,-25.0,-0.1,262,SAS,"$6,105,941","$2,196,970",,,,,"$4,341,600"
31513,2024,4971,Joshua Primo,,SG,21.0,3,NBA,LAC,2,10.0,-12.8,0.333,0.333,0.0,11.7,0.0,5.6,0.0,0.0,9.0,57.1,30.7,-0.1,0.0,-0.1,-0.585,-16.8,-8.2,-25.0,-0.1,442,LAC,"$6,105,941","$2,196,970",,,,,"$1,764,341"
31514,2024,3891,Jrue Holiday,,PG,33.0,15,NBA,BOS,69,2263.0,14.4,0.597,0.467,0.104,4.2,13.2,8.9,19.3,1.3,2.1,14.7,16.3,3.3,3.0,6.3,0.133,1.0,1.1,2.1,2.4,23,BOS,"$36,861,707",,,,,,"$36,861,707"
31515,2024,4739,Juan Toscano-Anderson,,SF,30.0,5,NBA,SAC,11,53.0,2.5,0.292,0.333,0.0,8.3,21.6,14.8,9.0,0.9,1.7,14.3,11.3,-0.1,0.1,0.0,-0.024,-8.7,-0.6,-9.4,-0.1,481,SAC,"$439,581",,,,,,"$439,581"
31515,2024,4739,Juan Toscano-Anderson,,SF,30.0,5,NBA,SAC,11,53.0,2.5,0.292,0.333,0.0,8.3,21.6,14.8,9.0,0.9,1.7,14.3,11.3,-0.1,0.1,0.0,-0.024,-8.7,-0.6,-9.4,-0.1,491,SAC,"$439,581",,,,,,"$439,581"
31517,2024,5070,Julian Champagnie,,SF,22.0,2,NBA,SAS,74,1468.0,10.6,0.57,0.689,0.229,3.1,12.2,7.6,9.3,1.6,2.4,11.4,14.4,0.6,1.3,1.8,0.059,-1.8,-0.1,-1.9,0.0,307,SAS,"$3,000,000","$3,000,000","$3,000,000","$3,000,000",,,"$3,000,000"
31518,2024,5166,Julian Phillips,,SF,20.0,1,NBA,CHI,40,323.0,7.0,0.521,0.494,0.247,4.1,8.5,6.2,5.3,1.1,2.2,10.5,13.0,0.0,0.2,0.2,0.031,-4.7,-0.6,-5.3,-0.3,455,CHI,"$1,600,000","$1,891,857","$2,221,677","$2,406,205",,,"$5,713,534"
31519,2024,5167,Julian Strawther,,SF,21.0,1,NBA,DEN,50,545.0,8.2,0.482,0.622,0.14,1.0,11.1,6.2,11.3,1.5,1.1,8.9,20.7,-0.4,0.6,0.2,0.015,-4.6,-1.4,-6.0,-0.6,340,DEN,"$2,431,080","$2,552,520","$2,674,200","$4,826,931",,,"$4,983,600"
31520,2024,4266,Julius Randle,,PF,29.0,10,NBA,NYK,46,1630.0,18.9,0.569,0.292,0.361,6.8,22.4,14.6,22.8,0.8,0.7,14.1,29.9,1.9,1.9,3.8,0.113,2.2,-0.3,1.9,1.6,48,NYK,"$28,226,880","$30,317,760","$32,408,640",,,,"$58,544,640"
31522,2024,4102,Justin Holiday,,SG,34.0,11,NBA,DEN,58,862.0,9.7,0.598,0.701,0.021,1.2,7.8,4.6,9.5,2.1,0.9,6.7,10.6,0.9,0.9,1.8,0.101,-2.5,0.9,-1.6,0.1,395,DEN,"$2,019,706",,,,,,"$2,019,706"
31525,2024,4267,Jusuf Nurkić,,C,29.0,10,NBA,PHO,76,2078.0,17.4,0.559,0.144,0.416,12.8,31.7,22.8,19.9,1.9,3.4,19.1,19.1,2.0,3.8,5.8,0.133,-1.0,2.1,1.1,1.6,100,PHO,"$16,875,000","$18,125,000","$19,375,000",,,,"$54,375,000"
31526,2024,4854,KJ Martin,,SF,23.0,4,NBA,TOT,60,746.0,9.9,0.563,0.155,0.227,6.0,13.6,9.7,9.4,1.5,1.5,13.9,13.4,0.3,0.8,1.1,0.071,-4.0,-0.1,-4.1,-0.4,418,PHI,"$1,930,681",,,,,,"$1,930,681"
31527,2024,4854,KJ Martin,,SF,23.0,4,NBA,LAC,2,31.0,6.9,0.46,0.5,0.2,3.8,7.0,5.5,4.3,3.2,2.9,15.5,18.2,-0.1,0.0,0.0,-0.034,-6.8,0.7,-6.1,0.0,418,PHI,"$1,930,681",,,,,,"$1,930,681"
31528,2024,4854,KJ Martin,,SF,23.0,4,NBA,PHI,58,715.0,10.0,0.569,0.135,0.228,6.1,13.8,9.9,9.6,1.4,1.4,13.8,13.2,0.4,0.7,1.1,0.076,-3.9,-0.1,-4.0,-0.4,418,PHI,"$1,930,681",,,,,,"$1,930,681"
31530,2024,4339,Karl-Anthony Towns,,PF,28.0,9,NBA,MIN,62,2026.0,18.8,0.625,0.344,0.307,5.5,22.6,14.4,15.1,1.0,1.8,14.1,27.4,2.6,3.6,6.3,0.148,1.6,0.9,2.5,2.3,25,MIN,"$36,016,200","$49,245,000","$53,184,600","$57,124,200","$61,063,800",,"$195,570,000"
31531,2024,4032,Kawhi Leonard,,SF,32.0,12,NBA,LAC,68,2330.0,23.2,0.626,0.289,0.246,4.2,15.6,10.1,16.9,2.4,2.3,8.5,26.5,6.0,2.9,8.9,0.184,4.8,0.6,5.5,4.4,8,LAC,"$45,640,084","$52,368,085","$50,000,000","$50,300,000",,,"$198,308,169"
31532,2024,5072,Keegan Murray,,SF,23.0,2,NBA,SAC,77,2588.0,13.3,0.569,0.524,0.127,4.5,13.9,9.1,6.9,1.5,2.1,5.9,18.1,2.6,2.6,5.2,0.096,-0.4,-0.5,-0.9,0.8,180,SAC,"$8,409,000","$8,809,560","$11,144,093",,,,"$17,218,560"
